start_record	end_record	start_va	end_va	start_line	end_line	function	function_va	match_status	disposition
0x2ed74a	0x2ed753	0x800a6f8c	0x800a6f8c	1	1	PauseMenu_MenuText__FsbT1	0x800a6f8c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ed805	0x2ed80e	0x800a6ff0	0x800a6ff0	1	1	__14tPListIteratorPsPi	0x800a6ff0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ed8a9	0x2ed8b2	0x800a700c	0x800a700c	1	1	_._14tPListIterator	0x800a700c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ed942	0x2ed94b	0x800a7040	0x800a7040	1	2	Value__14tPListIterator7tPlayer	0x800a7040	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ed9df	0x2ed9e8	0x800a7054	0x800a7054	1	1	TextValue__14tPListIterator7tPlayer	0x800a7054	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eda7c	0x2eda85	0x800a70a4	0x800a70f0	1	5	Increment__14tPListIterator7tPlayer	0x800a70a4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2edb19	0x2edb22	0x800a7110	0x800a7190	1	9	Decrement__14tPListIterator7tPlayer	0x800a7110	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2edbf7	0x2edc00	0x800a71b0	0x800a71b0	1	1	__21tPListIteratorIndexedPsPiPc	0x800a71b0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2edca9	0x2edcb2	0x800a71f4	0x800a71f4	1	1	_._21tPListIteratorIndexed	0x800a71f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2edd50	0x2edd59	0x800a721c	0x800a721c	1	2	Value__21tPListIteratorIndexed7tPlayer	0x800a721c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eddfb	0x2ede04	0x800a7240	0x800a7240	1	1	TextValue__21tPListIteratorIndexed7tPlayer	0x800a7240	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2edea6	0x2edeaf	0x800a7290	0x800a72fc	1	5	Increment__21tPListIteratorIndexed7tPlayer	0x800a7290	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2edf51	0x2edf5a	0x800a731c	0x800a73c8	1	9	Decrement__21tPListIteratorIndexed7tPlayer	0x800a731c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2edff4	0x2edffd	0x800a73e8	0x800a73e8	1	1	__10tPMenuItemUi	0x800a73e8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee090	0x2ee099	0x800a7404	0x800a7404	1	1	_._10tPMenuItem	0x800a7404	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee11c	0x2ee125	0x800a7438	0x800a7438	1	2	NextMenu__10tPMenuItem	0x800a7438	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee1a8	0x2ee1b1	0x800a7440	0x800a7440	1	2	Debounce__10tPMenuItem	0x800a7440	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee258	0x2ee261	0x800a7448	0x800a7448	1	1	ProcessInput__10tPMenuItemR13tInputKeyTypeR13tPMenuCommand	0x800a7448	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee31f	0x2ee328	0x800a7450	0x800a7450	1	1	__28tPMenuItemNonInteractiveTextUi	0x800a7450	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee3df	0x2ee3e8	0x800a7484	0x800a7484	1	1	_._28tPMenuItemNonInteractiveText	0x800a7484	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee48c	0x2ee495	0x800a74ac	0x800a74ac	1	1	Draw__28tPMenuItemNonInteractiveTextb	0x800a74ac	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee545	0x2ee54e	0x800a74d4	0x800a74d4	1	1	__21tPMenuItemInteractiveUi	0x800a74d4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee5f7	0x2ee600	0x800a7508	0x800a7508	1	1	_._21tPMenuItemInteractive	0x800a7508	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee6dd	0x2ee6e6	0x800a7530	0x800a7530	1	1	Draw__21tPMenuItemInteractiveb	0x800a7530	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee6b5	0x2ee6ef	0x800a7530	0x800a7530	1	1	Draw__21tPMenuItemInteractiveb	0x800a7530	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee6ac	0x2ee6f8	0x800a7530	0x800a7530	1	1	Draw__21tPMenuItemInteractiveb	0x800a7530	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee7e7	0x2ee7f0	0x800a7558	0x800a7558	1	1	__25tPMenuItemLeftRightChoiceUiP14tPListIterator	0x800a7558	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee8a1	0x2ee8aa	0x800a759c	0x800a759c	1	1	_._25tPMenuItemLeftRightChoice	0x800a759c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ee993	0x2ee99c	0x800a75c4	0x800a7640	1	13	ProcessInput__25tPMenuItemLeftRightChoiceR13tInputKeyTypeR13tPMenuCommand	0x800a75c4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eea90	0x2eea99	0x800a7650	0x800a7650	1	1	Draw__25tPMenuItemLeftRightChoiceb	0x800a7650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eea68	0x2eeaa2	0x800a7650	0x800a7650	1	1	Draw__25tPMenuItemLeftRightChoiceb	0x800a7650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eead3	0x2eeadc	0x800a7650	0x800a7650	1	1	Draw__25tPMenuItemLeftRightChoiceb	0x800a7650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eeaab	0x2eeae5	0x800a7650	0x800a7650	1	1	Draw__25tPMenuItemLeftRightChoiceb	0x800a7650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eeaf7	0x2eeb1d	0x800a771c	0x800a77fc	18	24	Draw__25tPMenuItemLeftRightChoiceb	0x800a7650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eeaee	0x2eeb26	0x800a7650	0x800a77fc	1	24	Draw__25tPMenuItemLeftRightChoiceb	0x800a7650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eea50	0x2eeb2f	0x800a7650	0x800a77fc	1	24	Draw__25tPMenuItemLeftRightChoiceb	0x800a7650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eec13	0x2eec1c	0x800a7828	0x800a7828	1	1	__25tPMenuItemLeftRightSliderUiPic	0x800a7828	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eeccd	0x2eecd6	0x800a787c	0x800a787c	1	1	_._25tPMenuItemLeftRightSlider	0x800a787c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eed77	0x2eed80	0x800a78a4	0x800a78a4	1	2	Debounce__25tPMenuItemLeftRightSlider	0x800a78a4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eee69	0x2eee85	0x800a78ac	0x800a79b8	1	28	ProcessInput__25tPMenuItemLeftRightSliderR13tInputKeyTypeR13tPMenuCommand	0x800a78ac	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eef88	0x2eef91	0x800a79c8	0x800a79c8	1	1	Draw__25tPMenuItemLeftRightSliderb	0x800a79c8	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eef60	0x2eef9a	0x800a79c8	0x800a79c8	1	1	Draw__25tPMenuItemLeftRightSliderb	0x800a79c8	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eeff0	0x2ef016	0x800a7af4	0x800a7bc4	25	31	Draw__25tPMenuItemLeftRightSliderb	0x800a79c8	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eefe7	0x2ef01f	0x800a7ad4	0x800a7bc4	24	31	Draw__25tPMenuItemLeftRightSliderb	0x800a79c8	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eefbb	0x2ef028	0x800a7a54	0x800a7bc4	11	34	Draw__25tPMenuItemLeftRightSliderb	0x800a79c8	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eefa3	0x2ef031	0x800a79c8	0x800a7c00	1	35	Draw__25tPMenuItemLeftRightSliderb	0x800a79c8	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eef39	0x2ef03a	0x800a79c8	0x800a7c00	1	37	Draw__25tPMenuItemLeftRightSliderb	0x800a79c8	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef154	0x2ef15d	0x800a7c6c	0x800a7c6c	1	1	__32tPMenuItemLeftRightSliderIndexedUiPicPc	0x800a7c6c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef21c	0x2ef225	0x800a7cb4	0x800a7cb4	1	1	_._32tPMenuItemLeftRightSliderIndexed	0x800a7cb4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef341	0x2ef35f	0x800a7cdc	0x800a7cdc	1	1	ProcessInput__32tPMenuItemLeftRightSliderIndexedR13tInputKeyTypeR13tPMenuCommand	0x800a7cdc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef421	0x2ef43f	0x800a7d28	0x800a7d28	1	1	Draw__32tPMenuItemLeftRightSliderIndexedb	0x800a7d28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef54a	0x2ef553	0x800a7d74	0x800a7d74	1	1	__24tPMenuItemGoToMenuButtonUiP6tPMenuPFR13tPMenuCommand_v	0x800a7d74	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef602	0x2ef60b	0x800a7dc8	0x800a7dc8	1	1	_._24tPMenuItemGoToMenuButton	0x800a7dc8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef6aa	0x2ef6b3	0x800a7df0	0x800a7df0	1	2	NextMenu__24tPMenuItemGoToMenuButton	0x800a7df0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef7bf	0x2ef7c8	0x800a7dfc	0x800a7e98	1	16	ProcessInput__24tPMenuItemGoToMenuButtonR13tInputKeyTypeR13tPMenuCommand	0x800a7dfc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef8b8	0x2ef8c1	0x800a7eb0	0x800a7eb0	1	1	__23tPMenuItemCommandButtonUi17tPMenuCommandType	0x800a7eb0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2ef96e	0x2ef977	0x800a7ef4	0x800a7ef4	1	1	_._23tPMenuItemCommandButton	0x800a7ef4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efa81	0x2efa8a	0x800a7f1c	0x800a7f64	1	10	ProcessInput__23tPMenuItemCommandButtonR13tInputKeyTypeR13tPMenuCommand	0x800a7f1c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efb50	0x2efb75	0x800a7f7c	0x800a7fc0	1	20	tPMenuConstructor__6tPMenuP10tPMenuItemPv	0x800a7f7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efc19	0x2efc22	0x800a7fc8	0x800a7fc8	1	1	__6tPMenuP10tPMenuIteme	0x800a7fc8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efcac	0x2efcb5	0x800a8014	0x800a8014	1	1	_._6tPMenu	0x800a8014	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efd6b	0x2efd74	0x800a8048	0x800a8048	1	1	Initialize__6tPMenu	0x800a8048	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efd43	0x2efd7d	0x800a8048	0x800a8048	1	1	Initialize__6tPMenu	0x800a8048	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efd3a	0x2efd86	0x800a8048	0x800a80bc	1	7	Initialize__6tPMenu	0x800a8048	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efda1	0x2efdaa	0x800a80dc	0x800a80dc	11	11	Initialize__6tPMenu	0x800a8048	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efd98	0x2efdb3	0x800a80dc	0x800a80dc	11	11	Initialize__6tPMenu	0x800a8048	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efd8f	0x2efdbc	0x800a80bc	0x800a8120	11	12	Initialize__6tPMenu	0x800a8048	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efd31	0x2efdc5	0x800a8048	0x800a8134	1	12	Initialize__6tPMenu	0x800a8048	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efe3f	0x2efe48	0x800a8148	0x800a8148	1	1	Debounce__6tPMenu	0x800a8148	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2eff04	0x2eff0d	0x800a81e4	0x800a81e4	3	3	CheckForDisabled__6tPMenu	0x800a8194	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efedc	0x2eff16	0x800a81e4	0x800a81e4	3	3	CheckForDisabled__6tPMenu	0x800a8194	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efed3	0x2eff1f	0x800a81a8	0x800a8280	2	10	CheckForDisabled__6tPMenu	0x800a8194	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2efeca	0x2eff28	0x800a81a8	0x800a8288	1	10	CheckForDisabled__6tPMenu	0x800a8194	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0052	0x2f005b	0x800a83dc	0x800a83dc	22	22	ProcessInput__6tPMenuR13tInputKeyTypeR13tPMenuCommand	0x800a829c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f002a	0x2f0064	0x800a83dc	0x800a83dc	22	22	ProcessInput__6tPMenuR13tInputKeyTypeR13tPMenuCommand	0x800a829c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0095	0x2f009e	0x800a848c	0x800a848c	37	37	ProcessInput__6tPMenuR13tInputKeyTypeR13tPMenuCommand	0x800a829c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f006d	0x2f00a7	0x800a848c	0x800a848c	37	37	ProcessInput__6tPMenuR13tInputKeyTypeR13tPMenuCommand	0x800a829c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0021	0x2f00b0	0x800a8334	0x800a84f8	8	55	ProcessInput__6tPMenuR13tInputKeyTypeR13tPMenuCommand	0x800a829c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0018	0x2f00b9	0x800a82f0	0x800a84f8	7	55	ProcessInput__6tPMenuR13tInputKeyTypeR13tPMenuCommand	0x800a829c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f000f	0x2f00c2	0x800a829c	0x800a84f8	1	55	ProcessInput__6tPMenuR13tInputKeyTypeR13tPMenuCommand	0x800a829c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0177	0x2f0180	0x800a857c	0x800a857c	10	10	Draw__6tPMenu	0x800a8510	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f016e	0x2f0189	0x800a857c	0x800a857c	10	10	Draw__6tPMenu	0x800a8510	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0165	0x2f0192	0x800a857c	0x800a85e4	10	17	Draw__6tPMenu	0x800a8510	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f015c	0x2f019b	0x800a855c	0x800a85e4	8	17	Draw__6tPMenu	0x800a8510	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0141	0x2f01a4	0x800a8510	0x800a85ec	1	19	Draw__6tPMenu	0x800a8510	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0138	0x2f01ad	0x800a8510	0x800a85ec	1	19	Draw__6tPMenu	0x800a8510	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f026c	0x2f0275	0x800a8600	0x800a8600	1	1	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0248	0x2f027e	0x800a8600	0x800a8600	1	1	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f02cc	0x2f02d5	0x800a8610	0x800a8610	4	4	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f02a8	0x2f02de	0x800a8610	0x800a8610	4	4	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0318	0x2f0321	0x800a861c	0x800a861c	6	6	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f02f0	0x2f032a	0x800a861c	0x800a861c	6	6	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f02e7	0x2f0333	0x800a861c	0x800a863c	6	7	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f029f	0x2f033c	0x800a8610	0x800a863c	4	7	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0287	0x2f0345	0x800a8600	0x800a8648	1	8	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f022e	0x2f034e	0x800a8600	0x800a8648	1	10	NumEnabledItems__6tPMenu	0x800a8600	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f044c	0x2f0455	0x800a8664	0x800a8664	5	5	ItemEnabledNum__6tPMenui	0x800a8650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0424	0x2f045e	0x800a8664	0x800a8664	5	5	ItemEnabledNum__6tPMenui	0x800a8650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f041b	0x2f0467	0x800a8664	0x800a8684	5	6	ItemEnabledNum__6tPMenui	0x800a8650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f0412	0x2f0470	0x800a8658	0x800a8684	3	6	ItemEnabledNum__6tPMenui	0x800a8650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f03fa	0x2f0479	0x800a8650	0x800a8690	2	7	ItemEnabledNum__6tPMenui	0x800a8650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f03e0	0x2f0482	0x800a8650	0x800a8690	1	8	ItemEnabledNum__6tPMenui	0x800a8650	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f051e	0x2f0527	0x800a8698	0x800a8698	1	2	IsNavigable__21tPMenuItemInteractive	0x800a8698	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f05d1	0x2f05da	0x800a86a0	0x800a86a0	1	2	IsNavigable__28tPMenuItemNonInteractiveText	0x800a86a0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f065c	0x2f0665	0x800a86a8	0x800a86a8	1	1	IsEnabled__10tPMenuItem	0x800a86a8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2f06e8	0x2f06f1	0x800a86bc	0x800a86bc	1	1	IsDisabled__10tPMenuItem	0x800a86bc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fbdd9	0x2fbdf1	0x800a86c8	0x800a8798	1	13	Physics_InitCarSpecs__FP8Car_tObjP10Udff_tInfo	0x800a86c8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fbe89	0x2fbec9	0x800a8964	0x800a8db8	1	116	Physics_CalculateDerivedCarSpecs__FP8Car_tObj	0x800a8964	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fbf2e	0x2fbf37	0x800a8e74	0x800a8e74	1	1	Physics_CheckGamedata__Fv	0x800a8e74	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc00b	0x2fc07f	0x800a8e7c	0x800a92b4	1	67	Physics_AttenuateVelocity__FP8Car_tObjiP10matrixtdef	0x800a8e7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc0ff	0x2fc108	0x800a92d8	0x800a92d8	1	2	Physics_SetCurrentWallType__Fi	0x800a92d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc1a5	0x2fc1ae	0x800a92e4	0x800a9308	1	3	Physics_GetTorque__FP8Car_tObji	0x800a92e4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc28a	0x2fc2cd	0x800a9320	0x800a949c	1	42	Physics_CorrectPostCollisionYaw__FP8Car_tObjiG8coorddef	0x800a9320	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc445	0x2fc47e	0x800a94b8	0x800a94b8	1	1	Physics_DoBarrierCheck__FP8Car_tObj	0x800a94b8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc487	0x2fc4c0	0x800a94b8	0x800a95dc	1	43	Physics_DoBarrierCheck__FP8Car_tObj	0x800a94b8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc4c9	0x2fc532	0x800a95dc	0x800a977c	43	66	Physics_DoBarrierCheck__FP8Car_tObj	0x800a94b8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc53b	0x2fc568	0x800a9820	0x800a9938	122	128	Physics_DoBarrierCheck__FP8Car_tObj	0x800a94b8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc35b	0x2fc571	0x800a94b8	0x800a9a2c	1	172	Physics_DoBarrierCheck__FP8Car_tObj	0x800a94b8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc6a9	0x2fc6c8	0x800a9b48	0x800a9bd0	47	55	Physics_AutoShift__FP8Car_tObj	0x800a9a50	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc5fa	0x2fc6d1	0x800a9a50	0x800a9ce0	1	95	Physics_AutoShift__FP8Car_tObj	0x800a9a50	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc7b3	0x2fc7cd	0x800a9de4	0x800a9e4c	40	50	Physics_RampCarControlValues__FP8Car_tObj	0x800a9d0c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc7df	0x2fc7e8	0x800a9e64	0x800a9ea4	57	64	Physics_RampCarControlValues__FP8Car_tObj	0x800a9d0c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc7d6	0x2fc7f1	0x800a9e4c	0x800a9eb0	56	67	Physics_RampCarControlValues__FP8Car_tObj	0x800a9d0c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc803	0x2fc820	0x800aa1e4	0x800aa228	169	176	Physics_RampCarControlValues__FP8Car_tObj	0x800a9d0c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc7fa	0x2fc829	0x800aa1cc	0x800aa234	168	179	Physics_RampCarControlValues__FP8Car_tObj	0x800a9d0c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc7aa	0x2fc832	0x800a9de4	0x800aa234	36	179	Physics_RampCarControlValues__FP8Car_tObj	0x800a9d0c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc7a1	0x2fc83b	0x800a9d50	0x800aa234	24	179	Physics_RampCarControlValues__FP8Car_tObj	0x800a9d0c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc765	0x2fc844	0x800a9d0c	0x800aa4cc	1	235	Physics_RampCarControlValues__FP8Car_tObj	0x800a9d0c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc8d0	0x2fc8d9	0x800aa4e4	0x800aa634	1	21	Physics_FixEngineRpm__FP8Car_tObj	0x800aa4e4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc96a	0x2fc982	0x800aa668	0x800aa6d0	15	46	Physics_ResetCar__FP8Car_tObj	0x800aa63c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fc961	0x2fc98b	0x800aa63c	0x800aa6d0	1	46	Physics_ResetCar__FP8Car_tObj	0x800aa63c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fca12	0x2fca1b	0x800aa6d8	0x800aa7a8	1	7	Physics_StopCar__FP8Car_tObj	0x800aa6d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fcab2	0x2fcacc	0x800aa7b0	0x800aa7f4	1	9	Physics_TestForBarrierCollision__FP8Car_tObj	0x800aa7b0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fcbf2	0x2fcc31	0x800aa840	0x800aa8e0	9	24	Physics_CalculateRoadGripModifiers__FP8Car_tObj	0x800aa808	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fcbda	0x2fcc3a	0x800aa808	0x800aa8ec	1	25	Physics_CalculateRoadGripModifiers__FP8Car_tObj	0x800aa808	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fcbd1	0x2fcc43	0x800aa808	0x800aa8ec	1	28	Physics_CalculateRoadGripModifiers__FP8Car_tObj	0x800aa808	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fcc55	0x2fcc5e	0x800aa930	0x800aa974	37	46	Physics_CalculateRoadGripModifiers__FP8Car_tObj	0x800aa808	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fcc4c	0x2fcc67	0x800aa8ec	0x800aa974	28	46	Physics_CalculateRoadGripModifiers__FP8Car_tObj	0x800aa808	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fcb66	0x2fcc70	0x800aa808	0x800aa974	1	46	Physics_CalculateRoadGripModifiers__FP8Car_tObj	0x800aa808	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x2fce5d	0x2fce7b	0x800ab0d0	0x800ab178	135	148	Physics_CalculateCarAcceleration__FP8Car_tObj	0x800aa984	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
